Input,Time
1849,27.105
1850,29.263
1851,65.774
1852,27.343
1853,27.449
1854,27.942
1855,27.294
1856,26.085
1857,26.538
1858,27.35
1859,25.635
1860,25.575
1861,24.964
1862,27.309
1863,26.095
1864,24.94
1865,25.625
1866,28.146
1867,31.376
1868,26.296
1869,25.828
1870,29.065
1871,28.331
1872,26.682
1873,27.081
1874,26.56
1875,26.467
1876,28.137
1877,27.88
1878,27.306
1879,27.777
1880,26.704
1881,28.184
1882,27.624
1883,27.244
1884,27.163
1885,28.024
1886,27.067
1887,28.48
1888,25.471
1889,26.46
1890,28.814
1891,26.268
1892,24.87
1893,23.992
1894,31.256
1895,35.571
1896,28.488
1897,26.463
1898,25.513
1899,25.862
1900,26.797
1901,27.206
1902,25.995
1903,26.238
1904,27.493
1905,26.237
1906,25.294
1907,25.346
1908,24.692
1909,31.102
1910,28.194
1911,29.494
1912,26.623
1913,25.924
1914,25.956
1915,26.381
1916,26.144
1917,26.59
1918,26.207
1919,27.339
1920,27.013
1921,25.538
1922,25.355
1923,26.295
1924,29.438
1925,25.566
1926,28.508
1927,26.863
1928,25.732
1929,27.634
1930,26.815
1931,28.826
1932,27.585
1933,28.828
1934,29.201
1935,30.074
1936,29.627
1937,28.153
1938,28.367
1939,29.442
1940,29.038
1941,27.999
1942,28.999
1943,28.608
1944,29.54
1945,29.425
1946,30.072
1947,28.717
1948,27.126
1949,28.969
1950,27.121
1951,27.12
1952,27.686
1953,28.249
1954,27.975
1955,41.475
1956,32.114
1957,29.348
1958,28.762
1959,29.251
1960,27.738
1961,29.544
1962,28.193
1963,28.064
1964,30.165
1965,27.577
1966,28.92
1967,26.392
1968,25.65
1969,25.566
1970,26.281
1971,28.151
1972,29.342
1973,29.202
1974,27.176
1975,28.455
1976,29.904
1977,30.904
1978,29.045
1979,29.641
1980,29.529
1981,31.08
1982,30.448
1983,27.012
1984,27.087
1985,28.014
1986,27.929
1987,28.176
1988,27.461
1989,27.472
1990,28.975
1991,29.236
1992,28.34
1993,27.122
1994,27.801
1995,28.395
1996,28.764
1997,30.015
1998,30.463
1999,28.989
2000,27.584
2001,29.114
2002,31.163
2003,29.79
2004,30.56
2005,28.633
2006,30.129
2007,28.409
2008,29.195
2009,30.099
2010,27.773
2011,30.274
2012,27.922
2013,29.482
2014,27.516
2015,26.82
2016,51.242
2017,31.915
2018,32.429
2019,31.801
2020,33.732
2021,32.429
2022,32.913
2023,31.464
2024,30.493
2025,32.299
2026,34.047
2027,33.306
2028,53.651
2029,33.319
2030,30.563
2031,28.987
2032,32.596
2033,32.166
2034,29.177
2035,29.493
2036,29.279
2037,30.543
2038,28.227
2039,28.77
2040,28.884
2041,28.637
2042,29.029
2043,29.634
2044,29.49
2045,29.058
2046,30.901
2047,30.054
2048,29.546
2049,28
2050,28.286
2051,28.334
2052,29.114
2053,31.825
2054,31.304
2055,28.375
2056,27.576
2057,31.505
2058,30.556
2059,28.243
2060,31.123
2061,29.188
2062,30.727
2063,31.699
2064,28.733
2065,28.975
2066,28.067
2067,30.912
2068,28.935
2069,43.37
2070,32.274
2071,32.397
2072,32.31
2073,30.863
2074,30.023
2075,31.127
2076,32.777
2077,32.473
2078,29.933
2079,31.628
2080,32.003
2081,31.753
2082,30.588
2083,31.79
2084,30.039
2085,30.498
2086,30.141
2087,31.185
2088,30.214
2089,33.186
2090,31.602
2091,32.291
2092,32.498
2093,33.277
2094,34.059
2095,33.788
2096,36.436
2097,32.381
2098,42.484
2099,33.82
2100,31.437
2101,31.569
2102,30.557
2103,30.143
2104,30.151
2105,30.818
2106,32.552
2107,28.968
2108,30.27
2109,30.36
2110,30.182
2111,30.74
2112,29.398
2113,28.236
2114,30.417
2115,29.295
2116,28.067
2117,29.029
2118,28.819
2119,29.708
2120,29.369
2121,28.028
2122,30.106
2123,29.607
2124,29.437
2125,27.167
2126,29.636
2127,35.545
2128,40.981
2129,30.529
2130,29.38
2131,30.622
2132,31.4
2133,29.561
2134,31.081
2135,33.802
2136,32.596
2137,31.155
