Input,Time
4166,54.926
4167,50.903
4168,48.871
4169,47.015
4170,66.83
4171,48.035
4172,45.705
4173,48.368
4174,48.503
4175,50.425
4176,50.054
4177,54.888
4178,53.189
4179,47.914
4180,46.47
4181,48.969
4182,51.525
4183,50.641
4184,47.901
4185,56.543
4186,46.101
4187,51.775
4188,54.089
4189,51.103
4190,49.792
4191,48.464
4192,47.904
4193,57.202
4194,50.603
4195,50.317
4196,50.938
4197,55.638
4198,45.216
4199,55.948
4200,51.194
4201,49.326
4202,49.263
4203,48.902
4204,49.299
4205,57.381
4206,48.328
4207,46.071
4208,49.513
4209,49.367
4210,47.411
4211,48.314
4212,50.403
4213,49.652
4214,51.144
4215,50.328
4216,57.091
4217,48.966
4218,54.784
4219,54.572
4220,51.397
4221,51.56
4222,53.2
4223,52.428
4224,48.946
4225,50.71
4226,51.091
4227,50.028
4228,49.109
4229,49.093
4230,49.736
4231,52.495
4232,55.784
4233,46.535
4234,48.552
4235,49.115
4236,51.234
4237,55.232
4238,48.956
4239,49.836
4240,49.998
4241,46.699
4242,53.121
4243,55.48
4244,61.079
4245,51.833
4246,49.685
4247,49.383
4248,48.746
4249,53.625
4250,47.565
4251,53.019
4252,50.982
4253,62.117
4254,50.158
4255,54.798
4256,52.096
4257,52.436
4258,47.564
4259,50.604
4260,49.351
4261,52.938
4262,52.795
4263,56.425
4264,50.235
4265,63.35
4266,49.633
4267,51.509
4268,53.115
4269,56.8
4270,49.548
4271,48.893
4272,51.715
4273,54.197
4274,49.074
4275,51.498
4276,56.301
4277,50.322
4278,49.6
4279,52.229
4280,51.21
4281,47.765
4282,52.08
4283,51.468
4284,57.349
4285,52.061
4286,53.02
4287,52.912
4288,46.588
4289,53.679
4290,53.169
4291,53.646
4292,47.218
4293,51.687
4294,53.346
4295,49.079
4296,49.097
4297,44.95
4298,56.887
4299,50.017
4300,58.234
4301,48.944
4302,51.186
4303,58.635
4304,55.678
4305,55.499
4306,53.401
4307,52.846
4308,54.835
4309,48.1
4310,48.887
4311,54.399
4312,60.858
4313,52.7
4314,51.836
4315,51.477
4316,63.538
4317,52.402
4318,53.234
4319,56.629
4320,53.488
4321,54.16
4322,54.167
4323,53.641
4324,55.401
4325,51.086
4326,51.374
4327,50.534
4328,57.139
4329,51.905
4330,52.599
4331,50.859
4332,48.844
4333,53.511
4334,51.227
4335,50.72
4336,51.47
4337,52.355
4338,56.842
4339,50.716
4340,50.392
4341,55.515
4342,53.186
4343,50.444
4344,48.727
4345,55.413
4346,50.394
4347,48.593
4348,51.255
4349,54.959
4350,51.538
4351,53.775
4352,55.136
4353,55.03
4354,54.217
4355,53.085
4356,48.52
4357,51.969
4358,47.81
4359,51.744
4360,53.398
4361,49.485
4362,63.339
4363,51.559
4364,55.866
4365,52.165
4366,52.518
4367,54.985
4368,50.43
4369,52.488
4370,52.699
4371,55.374
4372,55.744
4373,54.458
4374,50.638
4375,51.513
4376,53.105
4377,60.035
4378,51.593
4379,50.939
4380,56.616
4381,57.5
4382,51.244
4383,55.33
4384,53.635
4385,50.979
4386,52.942
4387,47.517
4388,57.155
4389,52.751
4390,52.093
4391,49.479
4392,53.779
4393,54.819
4394,48.646
4395,52.503
4396,57.165
4397,51.584
4398,51.585
4399,55.808
4400,51.415
4401,52.909
4402,59.244
4403,51.441
4404,60.839
4405,59.022
4406,51.21
4407,51.474
4408,49.93
4409,53.45
4410,52.529
4411,52.005
4412,50.031
4413,51.497
4414,53.572
4415,53.43
4416,60.878
4417,58.745
4418,63.061
4419,56.157
4420,51.911
4421,56.745
4422,49.565
4423,49.667
4424,53.69
4425,59.181
4426,51.274
4427,49.735
4428,52.23
4429,53.69
4430,49.952
4431,50.091
4432,61.75
4433,51.348
4434,54.078
4435,55.513
4436,50.45
4437,52.271
4438,59.875
4439,51.291
4440,52.54
4441,53.565
4442,51.621
4443,52.987
4444,49.717
4445,53.825
4446,52.118
4447,55.434
4448,55.393
4449,50.321
4450,52.138
4451,55.812
4452,56.818
4453,51.123
4454,54.898
4455,51.459
4456,51.359
4457,50.484
4458,56.216
4459,54.368
4460,51.371
4461,50.761
4462,61.398
4463,54.749
4464,53.977
4465,50.878
4466,55.642
4467,53.71
4468,52.95
4469,58.556
4470,52.07
4471,52.3
4472,53.636
4473,54.573
4474,50.438
4475,55.371
4476,50.386
4477,53.111
4478,59.424
4479,53.961
4480,51.252
4481,52.252
4482,49.71
4483,52.242
4484,57.736
4485,52.098
4486,54.629
4487,54.824
4488,52.677
4489,55.804
4490,53.235
4491,55.204
4492,53.262
4493,51.484
4494,51.637
4495,53.772
4496,64.152
4497,51.487
4498,53.652
4499,52.939
4500,53.535
4501,51.058
4502,54.74
4503,61.244
4504,51.786
4505,53.12
4506,51.475
4507,54.777
4508,52.635
4509,54.409
4510,53.6
4511,53.027
4512,53.034
4513,52.533
4514,52.379
4515,54.842
4516,51.322
4517,51.3
4518,58.325
4519,52.056
4520,54.268
4521,53.62
4522,55.269
4523,56.06
4524,51.204
4525,55.792
4526,51.996
4527,54.892
4528,55.301
4529,55.926
4530,53.041
4531,53.807
4532,51.202
4533,61.437
4534,60.752
4535,57.119
4536,56.296
4537,59.374
4538,55.94
4539,63.91
4540,60.659
4541,53.369
4542,51.001
4543,50.606
4544,55.756
4545,57.486
4546,56.534
4547,52.296
4548,57.104
4549,58.466
4550,53.282
4551,59.455
4552,55.54
4553,54.603
4554,57.416
4555,48.469
4556,54.762
4557,55.529
4558,57.007
4559,53.668
4560,52.088
4561,57.574
4562,56.212
4563,51.611
4564,55.463
4565,65.145
4566,89.192
4567,59.625
4568,54.896
4569,61.992
4570,54.616
4571,55.954
4572,55.368
4573,57.818
4574,51.749
4575,54.609
4576,58.088
4577,54.493
4578,58.255
4579,54.424
4580,54.214
4581,56.9
4582,54.575
4583,53.957
4584,56.812
4585,56.557
4586,60.114
4587,55.014
4588,61.521
4589,54.734
4590,56.086
4591,54.621
4592,57.075
4593,53.648
4594,58.78
4595,59.226
4596,52.092
4597,56.595
4598,53.509
4599,58.643
4600,57.417
4601,59.044
4602,66.044
4603,60.853
4604,57.593
4605,64.477
4606,54.037
4607,56.814
4608,50.295
4609,58.669
4610,58.639
4611,53.989
4612,60.14
4613,55.24
4614,55.976
4615,54.697
4616,52.394
4617,54.934
4618,53.709
4619,63.838
4620,54.594
4621,53.217
4622,55.454
4623,55.909
4624,65.692
4625,55.938
4626,56.491
4627,54.378
4628,56.765
4629,52.842
4630,57.039
4631,61.025
4632,56.293
4633,63.559
4634,57.821
4635,66.282
4636,55.893
4637,56.438
4638,54.949
4639,56.49
4640,55.85
4641,57.007
4642,53.759
4643,54.737
4644,55.372
4645,59.075
4646,58.691
4647,53.826
4648,55.107
4649,57.032
4650,55.034
4651,59.535
4652,54.482
4653,56.797
4654,59.673
4655,62.161
4656,56.564
4657,57.083
4658,57.423
4659,49.172
4660,56.359
4661,57.439
4662,58.903
4663,55.875
4664,54.404
4665,57.718
4666,67.49
4667,58.53
4668,59.275
4669,55.927
4670,46.358
4671,46.061
4672,56.501
4673,58.72
4674,53.085
4675,49.865
4676,51.631
4677,52.977
4678,50.933
4679,52.523
4680,50.942
4681,52.721
4682,48.004
4683,49.38
4684,53.703
4685,54.894
4686,51.464
4687,52.208
4688,47.444
4689,53.221
4690,49.904
4691,50.944
4692,63.125
4693,52.709
4694,52.679
4695,50.954
4696,51.257
4697,53.215
4698,51.131
4699,55.419
4700,46.344
4701,48.313
4702,51.119
4703,51.934
4704,53.184
4705,53.801
4706,49.705
4707,56.825
4708,56.587
4709,50.099
4710,49.015
4711,54.722
4712,51.875
4713,47.717
4714,49.411
4715,52.083
4716,56.95
4717,52.663
4718,54.298
4719,54.335
4720,52.609
4721,52.501
4722,54.346
4723,56.588
4724,50.972
4725,53.822
4726,52.974
4727,51.52
4728,51.669
4729,49.908
4730,54.672
4731,53.512
4732,49.103
4733,51.826
4734,53.227
4735,53.77
4736,52.05
4737,57.472
4738,53.336
4739,51.652
4740,49.889
4741,56.48
4742,50.805
4743,56.689
4744,62.911
4745,52.154
4746,50.84
4747,56.489
4748,53.411
4749,55.667
4750,51.304
4751,49.231
4752,58.146
4753,52.268
4754,51.581
4755,56.035
4756,55.314
4757,56.639
4758,58.105
4759,54.133
4760,51.392
4761,51.179
4762,48.959
4763,53.151
4764,52.679
4765,54.979
4766,58.388
4767,60.154
4768,54.575
4769,58.252
4770,55.046
4771,56.143
4772,49.496
4773,52.494
4774,52.003
4775,56.953
4776,54.592
4777,51.022
4778,52.762
4779,55.277
4780,57.403
4781,53.606
4782,57.026
4783,59.12
4784,56.939
4785,60.909
4786,58.738
4787,61.022
4788,55.835
4789,68.284
4790,57.51
4791,63.122
4792,63.033
4793,55.394
4794,56.574
4795,57.223
4796,56.778
4797,57.484
4798,55.505
4799,60.882
4800,52.081
4801,50.762
4802,54.028
4803,57.082
4804,54.225
4805,54.419
4806,55.34
4807,53.88
4808,90.427
4809,63.308
4810,57.849
4811,57.202
4812,47.631
4813,53.819
4814,52.625
4815,51.727
4816,52.398
4817,53.448
4818,53.153
4819,55.795
4820,54.478
4821,55.42
4822,56.519
4823,58.655
4824,54.997
4825,58.499
4826,58.261
4827,57.637
4828,63.889
4829,56.253
4830,55.682
4831,61.515
4832,55.423
4833,58.772
4834,56.496
4835,55.899
4836,58.224
4837,70.172
4838,66.564
4839,51.634
4840,53.42
4841,56.224
4842,54.648
4843,52.652
4844,55.921
4845,62.832
4846,57.661
4847,56.896
4848,60.923
4849,56.101
4850,57.516
4851,62.114
4852,58.822
4853,56.193
4854,65.406
4855,55.819
4856,48.14
4857,52.953
4858,54.87
4859,59.882
4860,53.45
4861,60.955
4862,54.539
4863,54.399
4864,56.808
4865,57.047
4866,57.374
4867,61.758
4868,65.41
4869,82.153
4870,75.14
4871,77.95
4872,81.375
4873,90.882
4874,78.865
4875,57.69
4876,55.888
4877,57.594
4878,55.626
4879,55.828
4880,55.145
4881,54.193
4882,57.684
4883,58.772
4884,55.64
4885,56.252
4886,52.467
4887,61.108
4888,58.864
4889,55.531
4890,57.19
4891,55.678
4892,63.621
4893,57.151
4894,71.77
4895,58.28
4896,61.047
4897,61.448
4898,56.955
4899,60.378
4900,57.253
4901,58.894
4902,54.675
4903,50.098
4904,52.69
4905,61.673
4906,52.414
4907,57.813
4908,54.994
4909,58.305
4910,55.057
4911,58.102
4912,57.283
4913,57.643
4914,58.761
4915,62.562
4916,61.59
4917,65.264
4918,59.31
4919,69.207
4920,59.302
4921,60.762
4922,58.492
4923,60.897
4924,59.296
4925,61.074
4926,61.91
4927,51.097
4928,59.405
4929,53.622
4930,55.658
4931,52.714
4932,55.148
4933,55.117
4934,58.965
4935,59.814
4936,58.886
4937,57.243
4938,60.483
4939,62.434
4940,59.531
4941,54.374
4942,68.239
4943,58.494
4944,60.195
4945,59.89
4946,63.269
4947,59.791
4948,65.297
4949,62.902
4950,59.362
4951,61.322
4952,73.655
4953,63.093
4954,52.697
4955,55.309
4956,57.821
4957,56.315
4958,57.853
4959,57.176
4960,57.249
4961,57.932
4962,64.477
4963,59.18
4964,56.533
4965,56.238
4966,51.148
4967,58.915
4968,58.051
4969,55.669
4970,66.063
4971,55.771
4972,57.378
4973,53.465
4974,56.869
4975,53.515
4976,58.035
4977,69.137
4978,58.55
4979,57.354
4980,58.331
4981,56.489
4982,62.135
4983,59.182
4984,60.209
4985,65.711
4986,61.115
4987,60.347
4988,58.817
4989,58.998
4990,63.077
4991,63.413
4992,62.818
4993,50.408
4994,55.787
4995,59.171
4996,60.032
4997,54.481
4998,54.225
4999,56.668
5000,51.677
5001,53.73
5002,58.748
5003,55.166
5004,57.562
5005,59.082
5006,58.756
5007,59.857
5008,61.509
5009,60.69
5010,56.481
5011,59.39
5012,60.05
5013,64.331
5014,63.387
5015,62.851
5016,61.393
5017,63.353
5018,60.534
5019,60.987
5020,61.503
5021,53.562
5022,59.415
5023,55.558
5024,56.012
5025,54.052
5026,57.56
5027,59.401
5028,56.045
5029,62.61
5030,55.727
5031,62.724
5032,59.571
5033,55.352
5034,72.865
5035,62.365
5036,61.829
5037,61.479
5038,55.978
5039,60.854
5040,57.956
5041,59.892
5042,60.655
5043,60.124
5044,63.368
5045,57.502
5046,59.815
5047,60.361
5048,108.137
5049,66.231
5050,65.917
5051,64.788
5052,82.684
5053,70.48
5054,71.403
5055,84.482
5056,76.699
5057,69.786
5058,63.817
5059,66.238
5060,64.726
5061,63.593
5062,65.148
5063,70.042
5064,76.029
5065,65.028
5066,64.636
5067,60.943
5068,62.518
5069,63.07
5070,63.595
5071,68.7
5072,68.644
5073,63.657
5074,65.17
5075,64.018
5076,71.625
5077,60.196
5078,60.977
5079,63.309
5080,63.784
5081,64.632
5082,64.859
5083,61.832
5084,63.339
5085,62.806
5086,60.819
5087,66.053
5088,65.571
5089,66.483
5090,65.547
5091,61.334
5092,62.543
5093,80.38
5094,74.471
5095,72.846
5096,64.287
5097,58.741
5098,63.923
5099,70.897
5100,62.285
5101,69.31
5102,63.848
5103,61.837
5104,61.907
5105,60.66
5106,65.804
5107,77.83
5108,61.313
5109,60.502
5110,62.97
5111,73.653
5112,64.967
5113,62.687
5114,66.339
5115,60.965
5116,66.204
5117,68.857
5118,64.917
5119,63.803
5120,71.118
5121,69.333
5122,67.843
5123,60.36
5124,64.848
5125,63.445
5126,62.68
5127,60.221
5128,64.281
5129,62.961
5130,63.031
5131,67.235
5132,64.381
5133,63.081
5134,62.306
5135,61.899
5136,67.257
5137,67.243
5138,62.874
5139,60.729
5140,62.268
5141,67.3
5142,64.803
5143,71.573
5144,71.711
5145,68.796
5146,65.738
5147,68.287
5148,64.058
5149,62.361
5150,63.773
5151,65.952
5152,68.177
5153,67.063
5154,63.51
5155,62.861
5156,69.284
5157,57.599
5158,59.319
5159,67.118
5160,62.839
5161,62.32
5162,62.769
5163,68.867
5164,69.788
5165,65.058
5166,67.349
5167,64.296
5168,61.299
5169,66.416
5170,70.024
5171,71.228
5172,69.343
5173,62.121
5174,64.281
5175,69.123
5176,70.112
5177,62.386
5178,62.488
5179,62.299
5180,61.735
5181,61.151
5182,63.486
5183,71.054
5184,65.829
5185,63.933
5186,64.356
5187,66.348
5188,63.215
5189,62.899
5190,60.35
5191,62.865
5192,63.867
5193,66.984
5194,65.442
5195,68.018
5196,69.356
5197,62.464
5198,73.512
5199,64.162
5200,63.239
5201,69.637
5202,62.933
5203,62.601
5204,85.107
5205,83.439
5206,72.226
5207,72.893
5208,66.026
5209,66.308
5210,65.84
5211,76.713
5212,76.343
5213,91.132
5214,75.83
5215,76.686
5216,78.252
5217,68.508
5218,69.172
5219,66.628
5220,77.022
5221,63.735
5222,65.841
5223,69.623
5224,70.952
5225,89.271
5226,70.376
5227,73.211
5228,71.091
5229,70.356
5230,70.018
5231,54.393
5232,60.075
5233,57.63
5234,65.373
5235,54.827
5236,57.108
5237,60.298
5238,68.705
5239,59.115
5240,68.292
5241,67.493
5242,75.441
5243,61.013
5244,63.667
5245,72.656
5246,66.482
5247,64.672
5248,64.601
5249,64.6
5250,66.141
5251,61.843
5252,65.898
5253,74.177
5254,80.893
5255,61.535
5256,67.144
5257,58.249
5258,62.259
5259,60.99
5260,63.9
5261,67.264
5262,67.723
5263,67.626
5264,65.666
5265,69.454
5266,65.804
5267,65.541
5268,65.914
5269,67.757
5270,65.028
5271,65.819
5272,64.953
5273,74.06
5274,71.513
5275,67.254
5276,70.026
5277,63.269
5278,67.765
5279,70.516
5280,62.743
5281,69.254
5282,64.222
5283,66.262
5284,74.597
5285,67.295
5286,64.648
5287,70.856
5288,69.214
5289,61.491
5290,61.858
5291,83.912
5292,76.273
5293,75.034
5294,70.315
5295,73.549
5296,70.632
5297,67.063
5298,70.221
5299,72.03
5300,68.492
5301,71.903
5302,68.85
5303,64.481
5304,66.428
5305,62.547
5306,65.098
5307,73.604
5308,64.951
5309,67.51
5310,75.943
5311,65.944
5312,71.21
5313,69.575
5314,66.794
5315,63.087
5316,68.162
5317,63.16
5318,65.11
5319,65.955
5320,65.036
5321,66.129
5322,61.948
5323,71.049
5324,69.005
5325,75.093
5326,70.388
5327,64.991
5328,64.221
5329,75.21
5330,67.644
5331,83.054
5332,64.224
5333,66.64
5334,68.11
5335,67.299
5336,64.635
5337,68.022
5338,65.63
5339,68.309
5340,66.431
5341,66.994
5342,63.691
5343,69.951
5344,64.523
5345,64.294
5346,67.968
5347,64.586
5348,71.063
5349,69.971
5350,64.358
5351,66.736
5352,74.183
5353,68.24
5354,65.46
5355,64.838
5356,62.7
5357,63.966
5358,74.476
5359,64.667
5360,65.71
5361,66.405
5362,62.419
5363,71.175
5364,69.78
5365,64.27
5366,61.576
5367,63.147
5368,67.876
5369,64.62
5370,78.606
5371,65.973
5372,72.878
5373,63.525
5374,65.024
5375,65.562
5376,69.067
5377,71.506
5378,66.396
5379,67.545
5380,67.748
5381,68.94
5382,66.687
5383,73.028
5384,66.183
5385,62.336
5386,74.356
5387,68.798
5388,64.838
5389,69.773
5390,70.746
5391,63.897
5392,68.12
5393,69.933
5394,68.271
5395,77.547
5396,76.074
5397,70.964
5398,70.036
5399,67.908
5400,65.674
5401,65.933
5402,67.063
5403,62.626
5404,67.713
5405,68.713
5406,63.627
5407,71.215
5408,69.274
5409,73.889
5410,65.345
5411,64.365
5412,67.705
5413,66.08
5414,69.177
5415,71.403
5416,66.279
5417,69.198
5418,69.713
5419,67.469
5420,65.691
5421,68.345
5422,75.67
5423,66.85
5424,71.178
5425,70.114
5426,64.431
5427,76.622
5428,66.454
5429,68.365
5430,68.546
5431,71.276
5432,72.701
5433,66.565
5434,68.091
5435,65.897
5436,68.253
5437,71.015
5438,84.268
5439,71.481
5440,68.531
5441,75.925
5442,73.007
5443,67.909
5444,69.573
5445,79.934
5446,74.567
5447,70.622
5448,69.981
5449,69.341
5450,65.759
5451,67.117
5452,72.326
5453,65.595
5454,70.916
5455,68.975
5456,73.455
5457,66.671
5458,70.729
5459,67.872
5460,64.358
5461,67.557
5462,65.014
5463,74.808
5464,91.254
5465,67.575
5466,67.316
5467,64.572
5468,75.443
5469,71.573
5470,76.074
5471,63.607
5472,67.77
5473,74.379
5474,69.565
5475,70.933
5476,68.577
5477,69.004
5478,69.398
5479,75.479
5480,69.539
5481,66.241
5482,68.668
5483,71.843
5484,74.631
5485,78.362
5486,78.77
5487,66.571
5488,66.007
5489,68.02
5490,69.504
5491,73.094
5492,67.946
5493,72.367
5494,71.411
5495,73.003
5496,69.499
5497,70.903
5498,74.544
5499,66.813
5500,79.663
5501,65.122
5502,66.343
5503,71.622
5504,70.111
5505,82.324
5506,71.751
5507,67.475
5508,67.975
5509,67.506
5510,68.447
5511,70.264
5512,70.047
5513,67.072
5514,66.021
5515,75.023
5516,71.943
5517,76.406
5518,72.304
5519,61.852
5520,64.379
5521,61.112
5522,95.316
5523,69.927
5524,64.685
5525,66.016
5526,68.018
5527,70.562
5528,74.685
5529,70.38
5530,64.213
5531,68.433
5532,69.72
5533,75.539
5534,67.955
5535,67.131
5536,66.098
5537,73.286
5538,71.384
5539,75.456
5540,66.4
5541,63.768
5542,73.45
5543,70.676
5544,78.977
5545,70.182
5546,76.855
5547,66.347
5548,76.35
5549,67.252
5550,71.666
5551,72.33
5552,72.496
5553,68.695
5554,68.726
5555,75.392
5556,60.614
5557,66.668
5558,65.252
5559,61.511
5560,63.608
5561,64.082
5562,60.575
5563,69.943
5564,64.008
5565,69.192
5566,68.336
5567,68.106
5568,68.322
5569,77.968
5570,67.18
5571,77.821
5572,70.324
5573,70.5
5574,73.844
5575,77.812
5576,72.703
5577,72.031
5578,70.473
5579,76.495
5580,65.445
5581,66.48
5582,64.755
5583,63.028
5584,66.15
5585,65.344
5586,65.293
5587,65.109
5588,65.219
5589,64.587
5590,57.907
5591,60.648
5592,68.004
5593,66.498
5594,64.073
5595,71.362
5596,62.389
5597,67.943
5598,65.443
5599,65.834
5600,64.854
5601,68.219
5602,66.985
5603,67.121
5604,67.849
5605,67.342
5606,68.224
5607,69.144
5608,72.103
5609,68.199
5610,80.239
5611,69.956
5612,76.913
5613,69.635
5614,72.116
5615,68.853
5616,66.114
5617,60.886
5618,66.547
5619,67.783
5620,67.948
5621,65.555
5622,66.466
5623,68.096
5624,71.338
5625,77.854
5626,67.025
5627,72.695
5628,68.226
5629,67.253
5630,69.593
5631,80.461
5632,73.868
5633,75.442
5634,71.158
5635,70.246
5636,67.851
5637,77.703
5638,73.188
5639,67.326
5640,70.432
5641,68.508
5642,61.755
5643,64.22
5644,66.705
5645,69.838
5646,68.748
5647,66.911
5648,77.187
5649,64.186
5650,68.37
5651,65.704
5652,68.126
5653,81.892
5654,66.126
5655,69.251
5656,68.369
5657,73.968
5658,74.566
5659,69.74
5660,68.253
5661,66.79
5662,70.123
5663,71.652
5664,78.433
5665,75.022
5666,74.261
5667,71.305
5668,79.48
5669,74.864
5670,73.308
5671,68.103
5672,68.575
5673,64.199
5674,68.179
5675,68.469
5676,64.084
5677,65.64
5678,70.054
5679,67.493
5680,73.587
5681,62.023
5682,75.472
5683,70.836
5684,64.451
5685,74.296
5686,81.416
5687,76.078
5688,74.957
5689,63.468
5690,65.548
5691,64.928
5692,71.136
5693,67.313
5694,69.116
5695,69.329
5696,66.067
5697,79.868
5698,83.221
5699,75.677
5700,61.635
5701,74.233
5702,69.902
5703,71.244
5704,79.411
5705,73.96
5706,75.657
5707,76.814
5708,91.057
5709,82.454
5710,86.434
5711,92.512
5712,85.368
5713,83.602
5714,76.125
5715,78.106
5716,75.193
5717,76.407
5718,75.358
5719,68.571
5720,78.235
5721,89.032
5722,84.37
5723,81.029
5724,81.853
5725,78.356
5726,75.335
5727,72.316
5728,74.53
5729,85.169
5730,64.196
5731,68.81
5732,65.844
5733,64.513
5734,66.546
5735,69.254
5736,66.82
5737,68.926
5738,72.053
5739,74.735
5740,71.157
5741,69.222
5742,75.24
5743,69.937
5744,71.556
5745,83.119
5746,72.457
5747,75.158
5748,76.715
5749,71.576
5750,75.161
5751,68.934
5752,72.285
5753,74.768
5754,92.955
5755,69.188
5756,68.063
5757,69.632
5758,70.245
5759,70.397
5760,71.539
5761,70.539
5762,64.717
5763,69.386
5764,68.86
5765,69.321
5766,67.878
5767,62.501
5768,69.869
5769,66.871
5770,69.191
5771,66.461
5772,65.527
5773,68.963
5774,69.841
5775,77.422
5776,68.013
5777,70.823
5778,67.663
5779,66.488
5780,67.738
5781,65.115
5782,67.628
5783,72.648
5784,70.533
5785,67.151
5786,68.515
5787,64.546
5788,75.2
5789,67.992
5790,69.819
5791,64.823
5792,68.237
5793,66.82
5794,76.313
5795,67.576
5796,68.046
5797,73.609
5798,64.106
5799,67.995
5800,76.968
5801,62.277
5802,67.572
5803,68.402
5804,73.044
5805,80.036
5806,114.271
5807,71.315
5808,66.825
5809,71.801
5810,73.413
5811,74.696
5812,73.612
5813,96.385
5814,90.814
5815,85.384
5816,93.096
5817,88.828
5818,79.744
5819,82.281
5820,83.132
5821,77.833
5822,81.504
5823,74.826
5824,78.672
5825,75.349
5826,84.567
5827,80.572
5828,76.709
5829,76.486
5830,75.28
5831,79.646
5832,79.016
5833,72.615
5834,80.933
5835,74.476
5836,71.789
5837,80.115
5838,71.429
5839,74.689
5840,71.987
5841,74.793
5842,75.898
5843,80.469
5844,73.826
5845,75.773
5846,77.117
5847,71.939
5848,74.309
5849,74.436
5850,72.303
5851,73.973
5852,78.291
5853,79.786
5854,69.26
5855,74.818
5856,72.743
5857,72.558
5858,72.638
5859,80.145
5860,80.043
5861,81.468
5862,80.096
5863,79.471
5864,76.008
5865,76.929
5866,78.669
5867,77.815
5868,73.856
5869,76.213
5870,73.734
5871,75.775
5872,89.062
5873,71.462
5874,80.052
5875,73.698
5876,72.183
5877,75.544
5878,80.368
5879,73.836
5880,78.119
5881,75.318
5882,73.901
5883,75.22
5884,74.353
5885,73.674
5886,72.739
5887,80.704
5888,83.452
5889,79.256
5890,73.434
5891,75.975
5892,76.967
5893,81.546
5894,79.747
5895,84.599
5896,82.891
5897,75.371
5898,75.278
5899,80.143
5900,74.253
5901,79.079
5902,80.269
5903,71.302
5904,73.149
5905,73.028
5906,79.971
5907,75.914
5908,74.67
5909,74.801
5910,83.131
5911,73.772
5912,82.563
5913,77.109
5914,76.584
5915,81.938
5916,75.193
5917,80.038
5918,73.887
5919,73.034
5920,79.911
5921,75.253
5922,79.376
5923,76.748
5924,79.636
5925,79.114
5926,74.849
5927,89.143
5928,80.149
5929,73.786
5930,75.952
5931,83.194
5932,78.516
5933,74.254
5934,73.44
5935,76.055
5936,76.803
5937,79.976
5938,72.027
5939,73.972
5940,78.1
5941,76.433
5942,87.288
5943,87.13
5944,75.514
5945,74.295
5946,80.369
5947,77.174
5948,80.149
5949,77.395
5950,74.296
5951,72.212
5952,78.915
5953,83.049
5954,73.128
5955,79.219
5956,78.155
5957,85.205
5958,76.157
5959,78.794
5960,73.049
5961,78.539
5962,75.843
5963,71.417
5964,81.416
5965,78.91
5966,79.078
5967,82.448
5968,79.695
5969,77.015
5970,75.481
5971,75.408
5972,77.379
5973,74.515
5974,72.828
5975,75.888
5976,76.162
5977,79.007
5978,82.891
5979,80.733
5980,78.945
5981,75.753
5982,77.844
5983,75.516
5984,84.507
5985,79.759
5986,77.733
5987,78.143
5988,77.555
5989,75.981
5990,78.153
5991,75.602
5992,73.276
5993,77.7
5994,82.179
5995,80.563
5996,77.937
5997,84.125
5998,69.353
5999,80.429
6000,77.963
6001,77.952
6002,85.799
6003,80.214
6004,81.227
6005,78.04
6006,79.292
6007,72.517
6008,79.116
6009,74.707
6010,78.413
6011,75.02
6012,76.439
6013,77.315
6014,82.819
6015,79.377
6016,84.562
6017,75.361
6018,76.679
6019,77.293
6020,81.154
6021,76.476
6022,74.345
6023,76.555
6024,76.349
6025,79.023
6026,79.016
6027,74.386
6028,78.336
6029,77.092
6030,82.042
6031,78.402
6032,75.103
6033,87.038
6034,79.741
6035,74.016
6036,83.933
6037,76.126
6038,78.559
6039,79.718
6040,77.081
6041,81.927
6042,106.155
6043,86.157
6044,79.338
6045,91.249
6046,77.578
6047,81.669
6048,82.832
6049,81.326
6050,77.482
6051,75.913
6052,82.551
6053,78.185
6054,78.682
6055,80.909
6056,76.5
6057,81.857
6058,82.512
6059,80.632
6060,74.643
6061,76.338
6062,85.556
6063,79.175
6064,90.736
6065,78.509
6066,77.966
6067,83.369
6068,80.517
6069,75.855
6070,79.139
6071,75.616
6072,84.236
6073,78.038
6074,82.015
6075,76.267
6076,77.97
6077,76.06
6078,75.577
6079,80.665
6080,78.118
6081,76.109
6082,78.679
6083,76.654
6084,81.995
6085,77.233
6086,77.679
6087,79.352
6088,76.361
6089,77.498
6090,77.491
6091,79.87
6092,79.314
6093,90.899
6094,74.456
6095,81.573
6096,82.424
6097,77.407
6098,78.18
6099,77.818
6100,81.233
6101,86.426
6102,78.45
6103,80.014
6104,78.259
6105,78.807
6106,74.769
6107,80.766
6108,75.234
6109,77.579
6110,81.65
6111,77.109
6112,78.915
6113,77.383
6114,79.71
6115,75.777
6116,80.7
6117,77.841
6118,78.908
6119,78.559
6120,83.389
6121,79.153
6122,78.626
6123,79.691
6124,79.276
6125,79.128
6126,78.855
6127,80.874
6128,78.624
6129,75.967
6130,76.838
6131,81.273
6132,76.261
6133,73.104
6134,76.865
6135,92.79
6136,78.643
6137,80.19
6138,86.379
6139,77.708
6140,76.268
6141,81.607
6142,79.886
6143,79.162
6144,83.838
6145,75.032
6146,77.173
6147,77.007
6148,79.21
6149,82.012
6150,85.133
6151,83.41
6152,83.573
6153,86.933
6154,80.027
6155,78.588
6156,75.846
6157,78.517
6158,84.031
6159,76.586
6160,81.479
6161,79.851
6162,84.761
6163,82.034
6164,76.996
